num,comment
-0.860014,当然，这里不是针对黑人，更没有泛指的意思，正规办理移民、签证等手续的外国人，我国还是非常欢迎的。但有一部分黑人，他们并没有“合法身份”，说白了就是非法入境。经过数据统计，在我国盘点的违法犯罪活动中，“三非”问题比较突出，这些外国人并没有收入来源和稳定住所，甚至都没有正当职业，往往这些人也会被某些组织雇佣来从事违法犯罪活动，严重干扰到我国的治安和正常运转。什么是三非人员？其实就是指非法入境、非法居留、非法就业的人，为了针对此现象，我国在各地展开“三非政策”。比如在今年年初，我国广西就深入执行了“三非政策”，
-0.805157,你的洗面奶踩坑了吗？#洗面奶 #好物分享
-0.746449,【周一至周四 坐诊成都】双相情感障碍是精神疾病中的疑难症，治疗时间较长，难以治愈，给患者和家庭都会带来很大的痛苦和折磨，但是只要不放弃治疗，终会守得云开见月明#心理健康 #抖医医生 #焦虑 #双相情感障碍 
-0.639074,这下完蛋了，刚会看到市政府通知，全西安市明天整体全市小区封闭管理，市民都出来抢购商品了?????，超市吓得把门都关着管控，人数太多了，这下彻底完蛋了??明天就出不来了?????
-0.670201,我已经放弃挣扎了，你居然还要我笑给你看#cf手游六周年 #cf手游 
-0.612759,#莫言 我生来相貌丑陋，村子里很多人嘲笑我#晚熟的人 #文化 #人物
-0.836796,跟男人关系再好，也不要全信，当他翻脸时你啥也不是，不管曾经多爱，对他多好，只要他变心，你就一文不值……
-0.673399,孩子们哭着想让爸爸接受治疗，不要再糟践自己的身体，爸爸却不愿意#情感 #家庭 #孩子 #父亲 
-0.877874,真是世态炎凉哈!!现在这些亲民的小玩意儿竟然有假货!!#热门 #搞笑 #好物分享 
-0.610407,汽车过保后，#换电池  要花14万，车主一怒之下怒毁#特斯拉  。《智勇在线》一直劝大家：电动汽车终身质保非常重要。#汽车  #交通 
-0.845806,4岁小女孩被人贩子用零食拐骗，加油站女工骑车跟随，时机成熟大胆出手#见义勇为 #社会百态 #新闻 @抖音小助手 
-0.626821,等你熬到心中无爱，无恨，无他人的时候，你就重生了，过程虽然很痛苦，到时候你就会发现失去比拥有更踏实！不要想到谁是你的救世主！今生除了父母给了我无私的爱！没得到过谁的恩赐！除了父母不欠任何人！余生只想弥补自己缺失的爱！谁是我的亲人！谁是我的知己！谁又是我的故人！！
-0.793494,网红热门漱口水30款，专业团队带你一起来看看哪些好用哪些不好用 #漱口水  #红黑榜 #杀菌 #保护牙齿
-0.762649,露得清、半亩花田、#多芬涉虚假营销被小红书封禁 ，此前小红书被曝笔记造假
-0.788235,坦白吧，这是不是你年底冲KPI时，不择手段的样子？#2021小目标 #美食 #鲜味代煮 #抖音美食创作人 
-0.682965,买菜刀网上留意，到货不喜欢不能退，因为快递不收?张小泉你就是一个坑，这玩意卖980，退不了
-0.788928,离谱！史前部落依靠原始武器打败星河舰队？两军对垒，双方大将放弃武力用爱发电#飞出个未来 #搞笑 #动漫 
-0.827482,网红爆款超市牙膏测评红黑榜来啦，口臭 牙龈敏感看过来#牙膏 #口腔健康 #美白牙膏 #小苏打牙膏 @DOU+小助手 @抖音小助手 
-0.615997,50款垃圾面膜避雷指南，这些竟然是智商税，一分钟帮你选对面膜#面膜 #护肤 #红黑榜 #护肤 #面膜推荐 @DOU+小助手 
-0.827482,孕妇DHA红黑榜整理出来了，宝妈们快收藏好！#孕产妈妈 #新手妈妈 #孕期dha 
-0.857292,直播网红退租留下一片狼藉，房东：全是假冒的大牌！
-0.757788,#婚礼延期通知                 婚礼延期通知         ?因疫情原因，经双方父母商议决定，原定于2021年12月19日（农历冬月十六）的婚礼?推迟缓办。待疫情结束，另择佳期。这场婚礼我们期待已久，未能如期举办，非常抱歉。虽有遗憾，但比起婚礼，更担心各位亲朋好友们的安全，也为响应国家号召，不给国家添乱，对各位亲朋好友负责，对个人负责，非常时期，一起共度时艰，希望大家理解，愿山河无恙，人间皆安！         ?婚礼延期，爱??不缺席！待疫情结束，国泰民安之时，再备薄酒，盛邀大家一起见
-0.600531,明目张胆的偏爱 #正泰
-0.610985,#炉石传说 #魔兽世界 还记得当年为了阵营拼搏的时候吗，如今奥特兰克的决裂版本无论是部落还是联盟的你，都该出一份力了！
-0.744931,天猫总裁网红被降职，为什么原配被骂？#天猫总裁 #天猫总裁蒋凡致歉 #张大奕 #出gui #小三 #护肤 #湿敷 @DOU+小助手 @抖音小助手
-0.70359,薇娅偷逃税被追缴并处罚款13.41亿元，起底其商业版图 淘宝微博抖音直播间相继被封，薇娅以后还能直播带货么？#薇娅 #抖音图文来了
-0.928595,#社会百态  民警着急制止受害人与骗子通话，转头便被怀疑身份，好在并未转账汇款#严厉打击电信网络诈骗 #你怎么看
-0.699849,时宜居然说：你有点恶心？ #我爱剪辑 #周生如故 #周生辰时宜好甜
-0.687324,我好像有点草率了……#抖音小助手 #搞笑 #催婚 
-0.784347,又一个新型骗局，第3个套路你绝对想不到！#踩雷 #科学辟谣 #护肤 
-0.605959,?冬天怎么能不吃一顿热乎乎的?羊肉火锅呢?！8??8???/斤脱骨鲜羊肉，还有羊棒骨羊杂火锅，直接暖你??整天?！#扬州 #抖音美食推荐官 #羊肉火锅 #扬州美食
-0.649799,#骑行 #捷安特 #碳纤维 #公路车 1-1.5w预算选车攻略，最后升级这玩意儿就够了 #万物皆值 #聚值好物 
-0.851229,变相强迫消费者观看广告，#开屏广告摇一摇进入涉嫌侵权 
-0.751102,侮辱筷子文化这事，国人绝不容忍，这回汉堡王是真的踩雷了！#餐饮 #汉堡王 #正能量 
-0.619834,韩涵被积分战神坑了，结束拉他开会十分钟 #王者 #巅峰赛 #国服 #游戏梦想家计划
-0.624266,老祖爷说：做人沉的住气，弯的下腰，抬得起头，再穷不坑朋友，再富不忘恩人，人活着，品行比前财重要，情义比利益珍贵！
-0.770131,这些恶心的东西不要碰，我怕你越变越美#国货 #国货护肤
-0.767622,TES后台训话曝光，集体训话369，卡萨气得锤椅子
-0.61399,#我的观影视剪辑 宋云辉要做老？大舅子瞒着她做黑幕交易。。。#一起追剧 
-0.818255,单亲妈妈目睹儿子被拐紧追人贩子#惊悚 #猎杀 #第1集 
-0.618537,山西晋中农民家100多只羊被洪水沖走没想到领头羊竟然带领家人ー只不少游了回来，网友泪目:想哭又想笑#动物#萌宠
-0.628918,「5个技巧，拒绝欺骗」一个视频学会看食品配料表    #减肥减脂 #食品健康 #配料表 
-0.827866,炫富男自称月入100万，谁料现场却拿假钻戒求婚，遭揭穿后要女友买单#情感 #爱情 #奇葩 @抖音小助手 
-0.619819,惊不惊喜！意不意外！#电影误杀2 中安琪记者#陈雨缌竟然是#唐人街探案 里的…… #误杀2陈思诚肖央合唱 #李治廷回应误杀2演反派 
-0.827482,宝宝护臀膏红黑榜！#母婴好物 #护臀膏 #红黑榜 
-0.662364,举报成风问题亟待解决，儿科医生举报#李冰冰 短视频。@抖音小助手
-0.719213,王大爷的高情商聊天记录，套路不断，惊喜连连#搞笑聊天记录 #对话 #撩妹#创作灵感 @DOU+上热门 
-0.627935,#美国 逼迫选边站，#阿联酋 为了中国5G技术，不惜放弃F-35隐身战机  （东方网·纵相视频 孔文龙）
-0.827482,全网热门护手霜红黑榜，看这一篇就够了#护手霜 #测评 #冬季护手霜
-0.877145,就这个魏老爸测评这个玩意儿，377年中大促销，给我整得脸直接红肿脱皮瘙痒，@老爸评测 @抖音安全中心 好好查查吧，有没有证书，有没有偷税漏税，有没有违法行为，我真的是在信任的基础上贪便宜了，希望我的脸不会变成敏感肌肤。怒气值没有， 但是抖音买货虚假成分太多。
-0.711935,刚刚，薇娅道歉：错了就是错了，愿意为错误承担一切后果！ 
-0.682475,游客酒吧遇袭被害，身份竟是俄特种兵，意黑手党闯祸后果有多大？
-0.69691,12月18日，#卓伟朋友圈发文支持李靓蕾： 对王力宏的寡情薄义非常失望。#李靓蕾发文控诉王力宏出轨约炮 
-0.755127,12月19日，安徽安庆。孙子去城里办事奶奶提前煮面，回家小伙抱怨自己碗里全是肉，转身看了奶奶的那碗，瞬间懂了...
-0.713636,亚洲金融危机后，人民币绝不贬值，让日本又嫉妒又悔恨
-0.772713,“想开，看开，放开，不为难自己，别盲目较劲，很多事情你尽力了就够了，别自我折磨，好好爱自己，这世界没多少人心疼你”
-0.823133,“你满眼是钱不好吗，非要和那个满嘴谎话全身上下都是秘密的人谈心，呵呵，自找苦吃”
-0.717102,纯分享无广！大牌冷门闭眼入系列！骗人秃头！
-0.710138,诚信经营勿忘本，每一个人只有守住心中的底线，才能无惧风雨 #商业思维 #价值观#职场 
-0.750083,满屏的挺住，你却视而不见?全村的希望，你可真的别偷税漏税。现在你是淘宝第一了，得做好榜样。我只有你了～#薇娅 #李佳琦 #网红 #带货#上热门 @DOU+小助手
-0.831544,昆仑行动，雷霆出击！亿元假冒伪劣物品集中销毁！#这就是山东 #douin现场 #淄博警事 
-0.764765,价值34W的劳力士手表，快递到时只剩空壳，支付18W的保险却不赔偿#新闻 #新闻现场 #消费者 #维权@抖音小助手 
-0.702484,1915巴拿马万国博览会获奖真相 ，茅台跟汾酒到底谁在撒谎？1#酒文化 #1915巴拿马万国博览会 #名酒知识 #茅台 #汾酒 
-0.709946,赏金人最不愿意碰同行了，是祸躲不过#云顶之弈s6 #赏金猎人
-0.675338,@源哥言商 正面回答：你敢把抄袭的视频置顶吗？（600万粉财经大V抄袭后续）#侵权 
-0.706185,没想到阿布霸霸送的圣诞礼物依旧很离谱…
-0.649884,俩女童晚上坐公交，因少交一块钱被司机赶下车，家长气愤讨要说法 #公交车 #被赶下车
-0.636725,16个小时核酸采集终于结束，手冻僵了，脚已经不是脚了，脱掉口罩脸上全是勒痕，丑到不能看……
-0.673236,#梦幻西游 #梦幻西游2 玩家拿了一个 很奇怪的号找老王估价，宣称肯定会打你脸！（完）
-0.662377,大妈跳广场舞声音太大，居民纷纷投诉扰民，民警到现场反复劝阻#真实#社会#社会百态#情感#遵纪守法 
-0.698342,爱在旅途：笑死了！兄弟假扮女人，可不料被女朋友撞到
-0.819422,女子表白失败，情绪失控，场上大声哭喊：你为什么要骗我#我在抖音看综艺 #综艺 #综艺节目 
-0.736153,富家女被追杀，为了生命安全竟假扮成一个佣人
-0.707584,富少对保姆一顿臭骂，怎料保姆说辞职自己傻眼了
-0.627109,为了钱女人连自己的老公都残害#精彩片段 #抖音热门 #韩剧解说 
-0.794408,女人狠起来让人毛骨悚然，自己的丈夫都要弄死#精彩片段 #韩剧解说 #抖音热门 
-0.686189,女人为了复仇精心策划20年嫁给仇人，#天使的诱惑 #抖音热门 #韩剧解说 
-0.84288,女儿被人欺负，母亲投诉无门，不料却反被威胁#愤怒的妈妈 #金喜善
-0.656519,#思维格局 #可怕的是贫穷而不自知 如果自己不努力，谁也给不了你想要的生活。
-0.704076,女儿被欺负，妈妈重返高校做大哥。   #韩剧#愤怒的妈妈韩剧
-0.713112,第4集：雅兰伪装成  ，是贤与自己驾车肇事发生事故的假象... #解说电影 #韩剧 #好剧 #下集更精彩 
-0.671002,心机女骗取丈夫的感情和钱财#影视解说 
-0.66656,弧菌的来源 死藻、倒藻、排泄物、有机肥、饲料、沸石粉、白云石粉等物质长期沉淀积累在塘底发酵，得不到及时分解引起理化指标增高大量消耗底部溶解氧，厌氧菌在底部环境脏、恶臭、差等情况下大量繁殖生长并感染虾体形成的病变现象
-0.661874,新剧来，雅兰的为复仇报仇之路
-0.663575,女儿被欺负，超A妈妈化身同班同学复仇！"看电影过大年?"过年宅
-0.733443,用尽了手段只为了报复#天使的诱惑
-0.704616,父母吵架，女儿竟主动劝父母离婚？评委惊叹：我没听错吧#情感#妈妈#孩子#家庭#婚姻 
-0.671133,“邓丽君”遭丈夫抛弃，带着孩子净身出户，金星气得当场帮忙征婚#情感#妈妈#邓丽君#唱歌 
-0.770165,郭京飞那些损人时刻：李静被郭京飞堵得够呛，说老婆走路像赵本山 #综艺 #综艺剪辑 #综艺搞笑 #综艺节目
-0.79114,六岁开始环游世界，十六岁那年去瑞士玩。当时不想拍照天天和妈妈吵架，但妈妈还是记录下来了，现在越看越搞笑。我把我黑历史都翻出来了，这不让我上个热门说不过去啊。#旅行 #旅游 #瑞士 #留学生 #黑历史
-0.755645,还好给宝宝选对了奶粉，不然现在指不定怎么埋怨我呢#无棕榈油奶粉#雅培#恩美力
-0.757431,近期被检测出不合格的六款奶粉，你中招了吗？#不合格奶粉名单#奶粉 
-0.809353,网友爆料茶颜悦色员工吐槽薪资太少被辞退，路人评论：老板格局小了！你们怎么看？#茶颜悦色 
-0.753951,茶颜悦色员工吐槽月薪不超3000元反被怼，“被辞职”后现身说法
-0.809353,#茶颜悦色员工吐槽薪水太少被辞退 这老板格局有点小了 #茶颜悦色 
-0.874116,茶颜悦色员工吐槽月薪不到3k？老板亲自致电辞退200多人，后又道歉：当晚emo了...#热点 #工资 #茶颜悦色 #奇葩 
-0.855646,茶颜悦色员工吐槽月薪低被疑似高层“回怼”：不够是因为天天去蹦迪。17日，创始人发道歉信回应。
-0.729472,每7辆老头乐，消耗1个老头……#科普 #搞笑 这也太离谱了
-0.628961,班德为参加厨艺大赛，意外害死好友弗莱 #飞出个未来 #我在抖音看动漫 #成长力计划 #二次元原创 #动漫
-0.604123,好大儿起飞失败，一塌糊涂?
-0.60443,楚楚可怜老板娘，舍命吃纳豆！把我都差点看yue了···你有吃过什么很恶的食物吗？#纳豆 #抖音美食创作者 #黑暗料理 #玲珑客栈 #吃货 
-0.655527,#抖音图文来了 #iphone 质量太差
-0.649471,胖虎下次放屁请出去#狸花猫 #猫咪的迷惑行为 #直播间 
-0.694662,胖虎不能上链接，虎妈不同意#狸花猫 #猫咪的迷惑行为 #直播间 #抖in萌宠计划  @DOU+小助手
-0.626668, 装作不喜欢你的样子是我做过最难的事。#晨光 #情感 
-0.666667,羽绒服尽量少洗，每洗一次保暖性都会大打折扣。如果只是袖口领口这种局部脏了，大可不整件清洗。只要在脏的地方，喷一点专用的羽服干洗剂，再用湿毛巾来回擦几遍就能去污。遍不干净，重复几遍就净了。羽绒服尽量少洗，每洗一次保暖性都会大打折扣。如果只是袖口领口这种局部脏了，大可不整件清洗。只要在脏的地方，喷一点专用的羽服干洗剂，再用湿毛巾来回擦几遍就能去污。遍不干净，重复几遍就净了。 必绒
-0.74632,去子奇家吃饭，却发现他有事瞒着我，子奇主动和一朵承认错误
-0.603023,18日中午，王力宏前妻李靓蕾再发文，回应 By2工作室否认出轨李靓蕾：“我提供证据，谢谢。”  #不懂爱情 
-0.673399,有没有一种可能，可能你愿意说大家都不愿意听#社交 #室友 #植村秀绢感小黑方 
-0.643031,说不爱那是口是心非，真的爱一个人怎么舍得遗忘？#那年我们漫画在哪看 @咚漫漫画 #那年我们十年恋人再重逢 #那年我们 
-0.812795,保罗海曼忠诚度遭质疑，被解雇后遭围攻！布洛克及时出现解救保罗 #wwe #布洛克莱斯纳 #罗曼雷恩斯 
-0.760154,跑步不要心急，不要贪婪不要放弃，因为成功没有捷径，所有人都是一步一步跑过来的，放弃很容易，坚持一定很酷#自律跑步 #你的坚持终将美好 @小无在成长
-0.697178,百般套路 不如迈入我的心路#美瞳 #反转 #你是凭实力刷到的 
-0.80305,#范世錡 #小敏家 喜欢西装配匡威的男生 一整个帅住，最近很多人因为徐正人设开始骂演员，希望大家看剧不要将角色上升演员本人，小范私下很阳光一人，演徐正也是挑战了自我，实现了自己想演反派的愿望
-0.624382,王力宏被解约，能获得千万赔偿？#王力宏李靓蕾 #法律 #法律咨询 #律师 #东莞律师 
-0.733277,成年人的感情不应该还用冰冷的言语，去试探对方的在不在意#剧情 #情感 #情感藏在细节 #PROMESSA周生生 
-0.859202,危机四伏的凶杀案，到底谁才是凶手！#电影被害人定档 
-0.85005,“给自己的失败找借口比承认自己无能更可悲”#精神氮泵 #李普瑞斯特 #健美
-0.886436,#薇娅偷逃税被追缴并处罚13亿 这么赚还这么贪，再大的腕，重德守法是底线！#薇娅道歉称愿承担一切后果 #薇娅偷逃税 #大v快评 #人民日报评薇娅涉嫌偷逃税 
-0.659334,有单位买贵不买对？中纪委网站：严查利益输送！政府部门“人傻钱多”，这病得治 #大v快评 
-0.780366,人是经不住认真了解的#sky #光遇 #白鸟 #正太头#你个骗子
-0.671921,男人在爱你的女人面前不要使用小伎俩#关立新 #关立新中企云智 #关姐流星拳 #关姐无影脚 @抖音小助手
-0.711256,原来“死丫头骗子”这么好听，句句没有爱、却句句是宠爱。#冬至快乐记得吃饺子 @DOU+小助手 @抖音小助手
-0.670403,刚买了房，又偷偷摸摸送我一辆车，我的老公简直就是神仙男友吖！！！#别克威朗Pro #快乐小Pro招 #投壶挑战
-0.630789,30+的女人惹不起男人让她尴尬女人被她秒杀#精彩片段 #影视剪辑 #宅家dou剧场 #我的观影报告 
-0.917545,别再被骗了！很多奶粉所谓的功效都是假的！！家里有崽的一定要看完，教你怎么挑奶粉！#奶粉
-0.655544,文松爆笑小品《钱因后果》，另类催债神曲上线，台下观众都笑疯了#综艺 #经典小品 #综艺搞笑 #小品 #名人大咖 
-0.624056,荒野独居第七季，大佬吃鱼吃到吐，菜鸟饿得心发慌 #我的观影报告 #纪录片 #野外生存
-0.659315,下次再遇到这种两面三刀的人，大家说该怎么办？#九牧王小黑裤 #一定要看到最后 #内容过于真实
-0.85064,揭秘真相阿胶膏造假内幕#阿胶膏#食品安全 #人类健康行为大赏 #正能量#打假#美食探店
-0.719559,央视曝光法拍房拍卖陷阱 深漂买法拍房5个月无法入住
-0.770936,女子报警称店里东西频繁丢失，警方根据监控查看线索，成功将嫌疑抓获#真实#社会#社会百态#情感#遵纪守法 
-0.700073,网传莞城出现疫情为谣言#谣言 #抖音小助手 #防疫 #东莞 #原创 #东莞dou知道 #广东dou知道 #大朗疫情 #遵纪守法 #全民防疫 #东莞疫情 #疫情通报 #造谣
-0.658994,植物大战僵尸：鲁班来当豌豆射手？这真就离谱！ #游戏 #植物大战僵尸 #单机游戏
-0.639137,3位小伙成立黑帮无恶不作，警方介入调查，发现事情并不简单#遵纪守法 #社会百态 #扫黑除恶 #严厉打击 
-0.655906,“玩火自焚”金马奖：两次打脸巩俐遭抵制，黄渤高情商回怼蔡康永 #娱乐评论大赏 #金马奖 #巩俐 #黄渤 #演员
-0.818935,真的无语了，整天说我买了多少多少大牌香水，我真的只是用了这几个洗衣液而已啊！！
-0.71076,在乔丹训练营里大打出手，保罗与雷迪克结下了不可化解的矛盾#保罗 #dou来nba 
-0.758659,我在外人面前：滚  无语  有病   在喜欢的人面前：可不可以去哪里都带我去嘛.那你忙完记得找我.想你噢
-0.777201,一天能被气死，一个着急下锅，一个会护媳妇！#猫咪的迷惑行为
-0.750193,在家里还是装傻好一点，免得吵架。伤了感情！
-0.628868,视频优质长寿14.9元一盆。3盆以上包邮不支持退货。莱阳仁丰花卉#爱生活爱养花 #花卉绿植 
-0.727405,哥几个又整我，我自己都心虚了，差点买咖啡@野球帝 #Courtman #ChaseTheMoment
-0.606358,这些奶粉都不推荐@DOU+小助手 #奶粉 #育儿 #母婴实体 #宝宝 #上热门 #dha #小乃哥 #宝妈
-0.706787,我最懂小孩儿了#文浩太难了#小孩的无语瞬间 
-0.774671,那些年我的美食翻车现场 你做哪个是跟我一样的？？#陪你吃饭的365天#美食翻车 @抖音小助手 
-0.70014,我哥刚分手  眼睛都哭肿了  我怎么感觉我有点儿幸灾乐祸的意思啊哈哈哈…
-0.754521,淮南和上海闵行区对接签约62个项目，投资536.07亿[旺柴][旺柴] 有一句话叫，今天的我你爱理不理，明天的我你高攀不起，抓住最后一班车，房价的拐点很快就会到来！#发布会现场 
-0.747843,拍拍女人马屁，回家不会受气。??估计今天给我点赞的都是女同胞。??#每天一笑烦恼忘掉 
-0.740532,#hellokitty #三丽鸥 胆小的别去搜 别怪我没提醒你#未知的冷知识 @DOU+小助手 @抖音小助手 
-0.602044,忽略了你们的感受 思蒙的错 今天道歉一定击破到底#杜思蒙服饰 #工厂一手货 #源头工厂 #杜思蒙服饰 #女性智慧
-0.688442,请代理申请美国商标，水太深，怎么避免？#美国商标注册 #亚马逊美国站 #亚马逊日本站 #美国商标 
-0.773148,薇娅偷逃税被罚，明星、主播“翻车”都涉及这一犯案手段！#薇娅
-0.864469,纯纯无语了家人们，这玩意儿不火天理难容！#熬夜#薇姿VC精华
-0.603356,12月21日，陕西西安，孕晚期女子得知老公要被隔离，崩溃大哭 
-0.70359,顶级网红薇娅偷逃税款，隐匿个人收入，对其追缴税款、加收滞纳金并处罚款13.41亿元。
-0.786736,男人这辈子一定要生个女儿，不然的话你怎么体会到被折磨的乐趣！穿个袜子被你俩整了半个小时，边吵边穿，俩人都穿急眼了。还怪我买这么长的袜子?非她爸穿不可?旁边的儿子都羡慕啦！男人对女儿的爱独一无二无可取代！
-0.658135,装修半包品牌避坑#装修避坑 #装修细节 #装修现场实拍
-0.630318,广西河池#疑似高压锅未扣好，煮东西时发生爆炸，把旁边的人和猫都吓得不轻#居家安全 #高压锅爆炸
-0.650456,兄弟们这是哪门子感情@不2不叫周淑怡 @智勋勋勋勋 #游良嘉年华 
-0.778251,嫂子 help 嫂子，某博CEO因疑似撤王力宏妻子李靓蕾发文的热搜，被自己老婆公然at追问
-0.639172,这里没有满墙的广告，没有顾问在床边不停的叨叨，没有人逼单，不用害怕被推销，我的顾客就是来放松休息变美的#皮肤管理中心 #美容院 #同城热门
-0.652254,会被绿茶吸引的男生，根本不值得我再留恋！往后，我只会爱自己#美妆  #唇部保养  
-0.700452,如果你收入本来就不高，还有房产中介劝你零首付、首付分期几年去买房，赶紧拉黑他#房产知识 #买房攻略 #买房须知 #买房 #负债 #房贷
-0.677179,#小护士的日常 时间过得可真快呀，曾经以为三十岁很遥远，可谁又知道97的我已经28岁了，长大真的太可怕了
-0.860036,海德公馆变成海德北苑！挂驴头卖狗肉！欺骗业主！我们都是受骗者#出来溜达一圈 
-0.766031,你还敢用这些烂脸水乳？快快来避雷#水乳 #美妆快闪 #护肤 #水乳测评 
-0.794458,#黑心脏.“我凡事都看得开 但并不影响我记仇.”
-0.708081,带着女儿上班是一种什么体验？一忙工作就捣乱，妈妈气疯了#宝妈 #亲子 #带娃日常
-0.772523,@周大福珠宝 请你们给我一个合理的解释，消费者买了东西不是被你们随意诬陷的@中国消费者协会 退款到现在都没有处理，我过去催，就告知我正在核实，这有什么难度么？通过这件事，我真是觉得@六福珠宝 服务态度真的代表了品牌态度，点赞六福。周大福也请尽快我一个说法。
-0.654852,12月18日，江苏南京。王力宏被曝出轨招妓后，#商场柜姐用传单遮挡王力宏海报，网友：求生欲满满。
-0.811924,儿子心里一直有个秘密：有三个男人都觉得他是自己的爸爸，偷偷摸摸对他好，爸爸的问题还没解决，他妈妈突然重生了，还和他成为了同桌？！#重生 #完结 #娱乐圈 #隐婚
-0.797105,姐妹自以为是的关心 其实都是瞎操心#熬出头不熬秃头 @RIO锐澳鸡尾酒 #天猫美食大牌日
-0.851588,你买的官方正品很可能是假货！快自查一下 #打假#彩妆#账单 
-0.735877,菩提装作不认识孙悟空！他们其实早有交集？西游记的隐藏细节！ #西游记 #脑洞大开 @DOU+小助手
-0.660963,印度猴子为子复仇，摔死250只狗，上演现实版美猴王大战哮天犬！ #动物科普 #猴子为报复几乎摔死全村250只
-0.660963,猴子为子复仇，摔死全村250只狗，上演现代版美猴王大战哮天犬#万物皆有灵性 #猴子为报复几乎摔死全村250只狗
-0.625383,#李靓蕾回应王力宏爸爸手写信，称王爸爸一把年纪了还要出来替45岁的儿子说谎，觉得很心疼！
-0.646626,司马南:老柳20平米神话破灭！真相是私占8万平米（4/4）#司马南 #司马南谈联想 #司马南谈联想公司 #司马南频道
-0.852897,昨天刚到的罗技502 现在有冰豹tyon、美商海盗船夜刃和502。502使用了半天，证实左键可以设置宏（不止侧键可以设置宏）ghub还有更变态的宏玩csgo、pubg、apex可用（cf单一个usp只能说是比较和谐了）美商海盗船左键只能是单击无法设置宏（但是三款鼠标只有海盗船可以设置随机延时），冰豹我用的时间最长没啥特点就按键特别多#鼠标宏
-0.698946,#偷狗猖狂！被毒之后，小狗来到派出所门口躲避，仍被拖进面包车#监控下的一幕 @三门公安 
-0.651311,＂归墟＂这个地方居然海水一直在倒流？它就是传说中的地狱吗？#未解之谜 #归墟#山海经 
-0.79382,老猫测评第二弹来啦，今天是：肌漾去豆精华、haa虾青素面霜、芮生夜间修h精华、酵色泪沟笔，又是得罪人的一期....
-0.659052,口口声声说爱我，却……#斗破苍穹 #斗破苍穹三年之约 #车贴 #云韵 #美杜莎 #薰儿 #雅妃 #国漫女神
